job_id,skill,skill_category
freehire:analytics-solutions-analyst-jp-morgan-chase-wyvldaxw,Statistics,Statistics / Analytics
freehire:analytics-solutions-analyst-jpmorganchase-akv4fray,AWS,Cloud
freehire:analytics-solutions-analyst-jpmorganchase-akv4fray,Hadoop,Data Engineering
freehire:analytics-solutions-analyst-jpmorganchase-akv4fray,Jira,Collaboration Tool
freehire:analytics-solutions-analyst-jpmorganchase-akv4fray,Python,Programming
freehire:analytics-solutions-analyst-jpmorganchase-akv4fray,SQL,Database / Query
freehire:analytics-solutions-analyst-jpmorganchase-akv4fray,Statistics,Statistics / Analytics
freehire:data-analyst-ecolab-mu2azhha,AWS,Cloud
freehire:data-analyst-ecolab-mu2azhha,Azure,Cloud
freehire:data-analyst-ecolab-mu2azhha,DAX,BI / Visualization
freehire:data-analyst-ecolab-mu2azhha,Data Modeling,Data Engineering
freehire:data-analyst-ecolab-mu2azhha,Forecasting,Statistics / Analytics
freehire:data-analyst-ecolab-mu2azhha,Power BI,BI / Visualization
freehire:data-analyst-ecolab-mu2azhha,Python,Programming
freehire:data-analyst-ecolab-mu2azhha,SAP,Enterprise Tool
freehire:data-analyst-ecolab-mu2azhha,SQL,Database / Query
freehire:senior-business-data-analyst-ameriprise-financial-la5e4xib,AWS,Cloud
freehire:senior-business-data-analyst-ameriprise-financial-la5e4xib,Forecasting,Statistics / Analytics
freehire:senior-business-data-analyst-ameriprise-financial-la5e4xib,Machine Learning,Machine Learning
freehire:senior-business-data-analyst-ameriprise-financial-la5e4xib,Power BI,BI / Visualization
freehire:senior-business-data-analyst-ameriprise-financial-la5e4xib,Python,Programming
freehire:senior-business-data-analyst-ameriprise-financial-la5e4xib,SQL,Database / Query
freehire:senior-business-data-analyst-ameriprise-financial-la5e4xib,Snowflake,Cloud / Warehouse
freehire:senior-business-data-analyst-ameriprise-financial-la5e4xib,Tableau,BI / Visualization
freehire:lead-business-analyst-zageno-it5i6p4z,Machine Learning,Machine Learning
freehire:lead-business-analyst-zageno-it5i6p4z,Python,Programming
freehire:lead-business-analyst-zageno-it5i6p4z,SQL,Database / Query
freehire:lead-business-analyst-zageno-it5i6p4z,Statistics,Statistics / Analytics
freehire:advanced-analytics-senior-analyst-cba-i4yvecpe,Alteryx,Analytics Tool
freehire:advanced-analytics-senior-analyst-cba-i4yvecpe,Machine Learning,Machine Learning
freehire:advanced-analytics-senior-analyst-cba-i4yvecpe,Power BI,BI / Visualization
freehire:advanced-analytics-senior-analyst-cba-i4yvecpe,Python,Programming
freehire:advanced-analytics-senior-analyst-cba-i4yvecpe,SQL,Database / Query
freehire:advanced-analytics-senior-analyst-cba-i4yvecpe,Statistics,Statistics / Analytics
freehire:advanced-analytics-senior-analyst-cba-i4yvecpe,Tableau,BI / Visualization
freehire:business-analyst-gco-fle-hitachi-energy-oklp4srn,Excel,Spreadsheet
freehire:business-analyst-gco-fle-hitachi-energy-oklp4srn,Power BI,BI / Visualization
freehire:analytics-senior-analyst-avp-db-mutnumvy,Excel,Spreadsheet
freehire:analytics-senior-analyst-avp-db-mutnumvy,Statistics,Statistics / Analytics
freehire:in-manager-business-analyst-d-a-advisory-hyderabad-pwc-u4d4uzce,SQL,Database / Query
freehire:senior-business-analyst-modelling-quantitative-analytics-moody-s-723r5b3j,Excel,Spreadsheet
freehire:senior-business-analyst-modelling-quantitative-analytics-moody-s-723r5b3j,Statistics,Statistics / Analytics
freehire:senior-business-intelligence-analyst-dexcarehealth-cwldeubh,Excel,Spreadsheet
freehire:senior-business-intelligence-analyst-dexcarehealth-cwldeubh,PostgreSQL,Database / Query
freehire:senior-business-intelligence-analyst-dexcarehealth-cwldeubh,Power BI,BI / Visualization
freehire:senior-business-intelligence-analyst-dexcarehealth-cwldeubh,SQL,Database / Query
freehire:senior-business-intelligence-analyst-dexcarehealth-cwldeubh,Statistics,Statistics / Analytics
freehire:junior-power-bi-analyst-statusneo-v44qrv7o,Power BI,BI / Visualization
freehire:revenue-analyst-hyatt-3onrmrst,Forecasting,Statistics / Analytics
freehire:associate-scientific-business-analyst-biological-studies-lims-amgen-vwre7fst,AWS,Cloud
freehire:associate-scientific-business-analyst-biological-studies-lims-amgen-vwre7fst,GCP,Cloud
freehire:associate-scientific-business-analyst-biological-studies-lims-amgen-vwre7fst,Jira,Collaboration Tool
freehire:associate-scientific-business-analyst-biological-studies-lims-amgen-vwre7fst,Machine Learning,Machine Learning
freehire:data-analyst-hitachi-energy-ocxecufz,Azure,Cloud
